company_name,perm_id,data_type,disclosure,metric_description,metric_name,metric_unit,metric_value,metric_year,nb_points_of_observations,metric_period,provider_name,reported_date,pillar,headquarter_country
Aceso Life Science Group Ltd,4295864449,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.0,2020-12-31,57,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Artgo Holdings Ltd,5040043647,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.0,2020-12-31,58,P1Y,Clarity AI,,E,Cayman Islands
Bay Area Gold Group Ltd,5059998815,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.32,2020-12-31,57,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Central Wealth Group Holdings Ltd,4295870891,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.0,2020-12-31,56,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
China Creative Digital Entertainment Ltd,4295870963,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.0,2020-12-31,57,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
China E-Information Technology Group Ltd,4295871439,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.0,2020-12-31,54,P1Y,Clarity AI,,E,Cayman Islands
China LNG Group Ltd,4295871445,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.01,2020-12-31,57,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
China Ocean Industry Group Ltd,4295871842,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.4,2020-12-31,48,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
China Resources Microelectronics Ltd,4295871923,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.5378,2021-12-31,43,P1Y,Clarity AI,2021-12-31 00:00:00,E,Cayman Islands
China Wood Optimization Holding Ltd,5040929630,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.01,2020-12-31,57,P1Y,Clarity AI,,E,China
China Youran Dairy Group Ltd,5077893758,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,10.13558,2022-12-31,38,P1Y,Clarity AI,2022-12-31 00:00:00,E,
Chunghwa Picture Tubes Ltd,4295892229,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,10.0,2016-12-31,57,P1Y,Clarity AI,,E,"Taiwan, China"
Chunghwa Picture Tubes Ltd,4295892229,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,10.0,2017-12-31,57,P1Y,Clarity AI,2017-12-31 00:00:00,E,"Taiwan, China"
Everest Textile Co Ltd,4295891532,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,25.21,2020-12-31,53,P1Y,Clarity AI,,E,"Taiwan, China"
FCC Aqualia SA,5000015603,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,9.2,2021-12-31,51,P1Y,Clarity AI,2021-12-31 00:00:00,E,Spain
GTI Holdings Ltd,4295864241,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.0,2020-12-31,54,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Genting Hong Kong Ltd,4295871135,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,672.0,2020-12-31,57,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Goldcorp Inc (pre-reincorporation),4295861540,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,40.0,2016-12-31,53,P1Y,Clarity AI,2016-12-31 00:00:00,E,Canada
Goldcorp Inc (pre-reincorporation),4295861540,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,60.0,2017-12-31,53,P1Y,Clarity AI,,E,Canada
Grand Ocean Advanced Resources Co Ltd,4295872040,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.0,2020-12-31,56,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Henan Zhongfu Industrial Co Ltd,4295864006,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,710.31,2020-12-31,43,P1Y,Clarity AI,,E,China
Huscoke Holdings Ltd,4295871861,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,26.8,2020-12-31,52,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Hydro-Quebec,4295863186,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1129.0,2022-12-31,39,P1Y,Clarity AI,2022-12-31 00:00:00,E,Canada
Landeskreditbank Baden Wuerttemberg Foerderbank,4296080185,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,10.567,2022-12-31,45,P1Y,Clarity AI,2022-12-31 00:00:00,E,Germany
North Mining Shares Co Ltd,4295871787,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.01,2020-12-31,45,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Orlen Unipetrol as,4295865833,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,3195.35,2022-12-31,42,P1Y,Clarity AI,2022-12-31 00:00:00,E,Czech Republic
Pertamina (Persero) PT,5000067369,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,582589.95,2022-12-31,45,P1Y,Clarity AI,2022-12-31 00:00:00,E,Indonesia
RS Energy KK,4295877334,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,2694.0,2016-12-31,52,P1Y,Clarity AI,,E,Japan
RS Energy KK,4295877334,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,2250.0,2017-12-31,52,P1Y,Clarity AI,,E,Japan
Rentian Technology Holdings Ltd,4295871191,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.0,2020-12-31,47,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Rosan Resources Holdings Ltd,5000059643,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.0,2020-12-31,38,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
SK IE Technology Co Ltd,5069469748,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.0,2021-12-31,50,P1Y,Clarity AI,2021-12-31 00:00:00,E,"Korea, Rep."
Seligdar PAO,4298077074,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,81.0,2020-12-31,52,P1Y,Clarity AI,,E,Russian Federation
Spinnova Oyj,5045517671,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.0,2022-12-31,39,P1Y,Clarity AI,2022-12-31 00:00:00,E,Finland
Styland Holdings Ltd,4295871793,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.0,2020-12-31,56,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Trinity Ltd,5000458994,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.0,2020-12-31,47,P1Y,Clarity AI,,E,Bermuda
Value Convergence Holdings Ltd,4295871421,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.0,2020-12-31,54,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Vectren Corp,4295900961,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,5559.0,2017-12-31,44,P1Y,Clarity AI,2017-12-31 00:00:00,E,United States
Victory City International Holdings Ltd,4295871840,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,67.85,2020-12-31,46,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Youyuan International Holdings Ltd,5000735820,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,149.75,2020-12-31,40,P1Y,Clarity AI,,E,Cayman Islands
Repsol SA,4295889563,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,25190.0,2021-12-31,347,P1Y,Clarity AI,2021-12-31 00:00:00,E,Spain
Repsol SA,4295889563,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,24360.0,2020-12-31,347,P1Y,Clarity AI,,E,Spain
Fluidra SA,4295889265,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1.09,2016-12-31,329,P1Y,Clarity AI,,E,Spain
Acciona SA,4295889303,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,3351.0,2017-12-31,329,P1Y,Clarity AI,2017-12-31 00:00:00,E,Spain
Fluidra SA,4295889265,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,4.46,2020-12-31,329,P1Y,Clarity AI,,E,Spain
Fluidra SA,4295889265,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1.1,2017-12-31,329,P1Y,Clarity AI,,E,Spain
Acciona SA,4295889303,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,135.0,2021-12-31,329,P1Y,Clarity AI,2021-12-31 00:00:00,E,Spain
Acciona SA,4295889303,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,141.0,2020-12-31,329,P1Y,Clarity AI,,E,Spain
Sasol Ltd,4295889096,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,181100.0,2021-12-31,306,P1Y,Clarity AI,2021-12-31 00:00:00,E,South Africa
Sasol Ltd,4295889096,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,222600.0,2016-12-31,306,P1Y,Clarity AI,,E,South Africa
Sasol Ltd,4295889096,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,196300.0,2020-12-31,306,P1Y,Clarity AI,,E,South Africa
Sasol Ltd,4295889096,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,161870.0,2022-12-31,306,P1Y,Clarity AI,2022-12-31 00:00:00,E,South Africa
Sasol Ltd,4295889096,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,170700.0,2019-12-31,306,P1Y,Clarity AI,,E,South Africa
Sasol Ltd,4295889096,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,188600.0,2018-12-31,306,P1Y,Clarity AI,,E,South Africa
Sasol Ltd,4295889096,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,201600.0,2017-12-31,306,P1Y,Clarity AI,,E,South Africa
Trane Technologies PLC,5000668795,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,7.56,2019-12-31,304,P1Y,Clarity AI,2019-12-31 00:00:00,E,Ireland
Trane Technologies PLC,5000668795,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,5.57,2021-12-31,304,P1Y,Clarity AI,2021-12-31 00:00:00,E,Ireland
Trane Technologies PLC,5000668795,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,7.79,2018-12-31,304,P1Y,Clarity AI,2018-12-31 00:00:00,E,Ireland
Trane Technologies PLC,5000668795,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,7.52,2017-12-31,304,P1Y,Clarity AI,,E,Ireland
Trane Technologies PLC,5000668795,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,5.06,2020-12-31,304,P1Y,Clarity AI,,E,Ireland
Ferrari NV,5048024162,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1.073,2019-12-31,302,P1Y,Clarity AI,,E,Netherlands
Ferrari NV,5048024162,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1.0,2021-12-31,302,P1Y,Clarity AI,2021-12-31 00:00:00,E,Netherlands
Ferrari NV,5048024162,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1.378,2018-12-31,302,P1Y,Clarity AI,,E,Netherlands
Ferrari NV,5048024162,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.995,2017-12-31,302,P1Y,Clarity AI,,E,Netherlands
Ferrari NV,5048024162,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1.504,2016-12-31,302,P1Y,Clarity AI,,E,Netherlands
Ferrari NV,5048024162,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1.09,2020-12-31,302,P1Y,Clarity AI,,E,Netherlands
Gail (India) Ltd,4295873202,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,294.0,2020-12-31,300,P1Y,Clarity AI,,E,India
Gail (India) Ltd,4295873202,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,227.0,2018-12-31,300,P1Y,Clarity AI,2018-12-31 00:00:00,E,India
Gail (India) Ltd,4295873202,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,520.0,2023-12-31,300,P1Y,Clarity AI,2023-12-31 00:00:00,E,India
Gail (India) Ltd,4295873202,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,201.0,2021-12-31,300,P1Y,Clarity AI,2021-12-31 00:00:00,E,India
Gail (India) Ltd,4295873202,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,276.0,2019-12-31,300,P1Y,Clarity AI,,E,India
Gail (India) Ltd,4295873202,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,206.0,2017-12-31,300,P1Y,Clarity AI,,E,India
FedEx Corp,4295912126,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,20623.0,2016-12-31,299,P1Y,Clarity AI,,E,United States
FedEx Corp,4295912126,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,11050.0,2019-12-31,299,P1Y,Clarity AI,,E,United States
FedEx Corp,4295912126,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,21031.0,2017-12-31,299,P1Y,Clarity AI,2017-12-31 00:00:00,E,United States
FedEx Corp,4295912126,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,10807.0,2018-12-31,299,P1Y,Clarity AI,,E,United States
FedEx Corp,4295912126,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,12476.0,2021-12-31,299,P1Y,Clarity AI,2021-12-31 00:00:00,E,United States
FedEx Corp,4295912126,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,11127.0,2020-12-31,299,P1Y,Clarity AI,,E,United States
Diageo PLC,4295894791,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,196.0,2021-12-31,298,P1Y,Clarity AI,2021-12-31 00:00:00,E,United Kingdom
Diageo PLC,4295894791,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,945.0,2018-12-31,298,P1Y,Clarity AI,,E,United Kingdom
Diageo PLC,4295894791,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,810.0,2020-12-31,298,P1Y,Clarity AI,,E,United Kingdom
Diageo PLC,4295894791,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,949.0,2019-12-31,298,P1Y,Clarity AI,,E,United Kingdom
Diageo PLC,4295894791,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,838.0,2017-12-31,298,P1Y,Clarity AI,2017-12-31 00:00:00,E,United Kingdom
Cemex SAB de CV,5000057902,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,9483.0,2020-12-31,295,P1Y,Clarity AI,,E,Mexico
Canacol Energy Ltd,4296418449,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,5.95,2021-12-31,295,P1Y,Clarity AI,2021-12-31 00:00:00,E,Canada
Ferrovial SA,4295889649,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,215.06,2019-12-31,295,P1Y,Clarity AI,2019-12-31 00:00:00,E,Spain
Cemex SAB de CV,5000057902,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,10399.0,2017-12-31,295,P1Y,Clarity AI,,E,Mexico
Cemex SAB de CV,5000057902,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,9833.0,2021-12-31,295,P1Y,Clarity AI,2021-12-31 00:00:00,E,Mexico
Boliden AB,4295890178,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,7060.0,2016-12-31,295,P1Y,Clarity AI,,E,Sweden
Boliden AB,4295890178,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,6240.0,2019-12-31,295,P1Y,Clarity AI,,E,Sweden
Boliden AB,4295890178,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,6100.0,2022-12-31,295,P1Y,Clarity AI,2022-12-31 00:00:00,E,Sweden
Boliden AB,4295890178,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,6310.0,2020-12-31,295,P1Y,Clarity AI,,E,Sweden
Ferrovial SA,4295889649,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,292.4,2017-12-31,295,P1Y,Clarity AI,2017-12-31 00:00:00,E,Spain
Boliden AB,4295890178,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,7360.0,2017-12-31,295,P1Y,Clarity AI,,E,Sweden
Cemex SAB de CV,5000057902,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,13089.0,2016-12-31,295,P1Y,Clarity AI,,E,Mexico
Ferrovial SA,4295889649,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,141.09,2021-12-31,295,P1Y,Clarity AI,2021-12-31 00:00:00,E,Spain
Boliden AB,4295890178,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,6430.0,2021-12-31,295,P1Y,Clarity AI,2021-12-31 00:00:00,E,Sweden
Boliden AB,4295890178,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,7720.0,2018-12-31,295,P1Y,Clarity AI,,E,Sweden
Cemex SAB de CV,5000057902,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,11543.0,2018-12-31,295,P1Y,Clarity AI,,E,Mexico
Cemex SAB de CV,5000057902,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,12047.0,2019-12-31,295,P1Y,Clarity AI,,E,Mexico
Ferrovial SA,4295889649,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,145.47,2020-12-31,295,P1Y,Clarity AI,,E,Spain
Far Eastern New Century Corp,4295892119,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,285.0,2017-12-31,293,P1Y,Clarity AI,,E,"Taiwan, China"
Far Eastern New Century Corp,4295892119,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,220.0,2018-12-31,293,P1Y,Clarity AI,,E,"Taiwan, China"
Far Eastern New Century Corp,4295892119,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,372.0,2020-12-31,293,P1Y,Clarity AI,,E,"Taiwan, China"
Far Eastern New Century Corp,4295892119,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,361.0,2019-12-31,293,P1Y,Clarity AI,,E,"Taiwan, China"
Far Eastern New Century Corp,4295892119,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,349.0,2021-12-31,293,P1Y,Clarity AI,2021-12-31 00:00:00,E,"Taiwan, China"
Far Eastern New Century Corp,4295892119,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,284.0,2016-12-31,293,P1Y,Clarity AI,,E,"Taiwan, China"
Nestle (Malaysia) Bhd,4295883085,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,32.0,2021-12-31,292,P1Y,Clarity AI,2021-12-31 00:00:00,E,Malaysia
Nestle (Malaysia) Bhd,4295883085,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,144.0,2016-12-31,292,P1Y,Clarity AI,,E,Malaysia
Nestle (Malaysia) Bhd,4295883085,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,135.0,2019-12-31,292,P1Y,Clarity AI,,E,Malaysia
Nestle (Malaysia) Bhd,4295883085,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,145.0,2018-12-31,292,P1Y,Clarity AI,,E,Malaysia
Nestle (Malaysia) Bhd,4295883085,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,147.0,2017-12-31,292,P1Y,Clarity AI,,E,Malaysia
Nestle (Malaysia) Bhd,4295883085,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,141.0,2020-12-31,292,P1Y,Clarity AI,,E,Malaysia
OMV AG,4295859007,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,2995.0,2017-12-31,290,P1Y,Clarity AI,,E,Austria
OMV AG,4295859007,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,2627.0,2019-12-31,290,P1Y,Clarity AI,2019-12-31 00:00:00,E,Austria
OMV AG,4295859007,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,3090.0,2018-12-31,290,P1Y,Clarity AI,,E,Austria
OMV AG,4295859007,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,3105.0,2016-12-31,290,P1Y,Clarity AI,,E,Austria
OMV AG,4295859007,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,2544.0,2021-12-31,290,P1Y,Clarity AI,2021-12-31 00:00:00,E,Austria
OMV AG,4295859007,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,2720.0,2020-12-31,290,P1Y,Clarity AI,,E,Austria
African Rainbow Minerals Ltd,4295888496,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,346.0,2017-12-31,287,P1Y,Clarity AI,2017-12-31 00:00:00,E,South Africa
African Rainbow Minerals Ltd,4295888496,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,274.0,2020-12-31,287,P1Y,Clarity AI,,E,South Africa
African Rainbow Minerals Ltd,4295888496,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,257.0,2022-12-31,287,P1Y,Clarity AI,2022-12-31 00:00:00,E,South Africa
African Rainbow Minerals Ltd,4295888496,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,263.0,2021-12-31,287,P1Y,Clarity AI,2021-12-31 00:00:00,E,South Africa
African Rainbow Minerals Ltd,4295888496,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,312.0,2018-12-31,287,P1Y,Clarity AI,,E,South Africa
African Rainbow Minerals Ltd,4295888496,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,316.0,2016-12-31,287,P1Y,Clarity AI,,E,South Africa
African Rainbow Minerals Ltd,4295888496,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,298.0,2019-12-31,287,P1Y,Clarity AI,,E,South Africa
Owens Corning,4295904703,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1764.0,2020-12-31,285,P1Y,Clarity AI,,E,United States
Owens Corning,4295904703,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,2001.0,2021-12-31,285,P1Y,Clarity AI,2021-12-31 00:00:00,E,United States
Owens Corning,4295904703,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,2381.0,2017-12-31,285,P1Y,Clarity AI,2017-12-31 00:00:00,E,United States
Owens Corning,4295904703,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1831.0,2019-12-31,285,P1Y,Clarity AI,,E,United States
Owens Corning,4295904703,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,2142.0,2018-12-31,285,P1Y,Clarity AI,,E,United States
Owens Corning,4295904703,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,2306.0,2016-12-31,285,P1Y,Clarity AI,,E,United States
Dr Reddy's Laboratories Ltd,4295872868,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,364.0,2021-12-31,283,P1Y,Clarity AI,2021-12-31 00:00:00,E,India
Dr Reddy's Laboratories Ltd,4295872868,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,380.0,2019-12-31,283,P1Y,Clarity AI,,E,India
Dr Reddy's Laboratories Ltd,4295872868,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1191.0,2016-12-31,283,P1Y,Clarity AI,,E,India
Dr Reddy's Laboratories Ltd,4295872868,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,360.0,2017-12-31,283,P1Y,Clarity AI,2017-12-31 00:00:00,E,India
Dr Reddy's Laboratories Ltd,4295872868,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,440.0,2018-12-31,283,P1Y,Clarity AI,,E,India
Banpu PCL,4295892746,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1010.0,2021-12-31,283,P1Y,Clarity AI,2021-12-31 00:00:00,E,Thailand
